id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5124064949391237e+18,2022-04-08 12:26:22+00:00,['1512406494939123714'],How Facial Recognition Is Being Used in the Ukraine War - The New York Times https://t.co/7zXvkq7S5H,facial recognition used ukraine war new york time,False,recognition war york time 
1.5122654616054866e+18,2022-04-08 03:05:57+00:00,['1512265461605486601'],"Phew 😮‍💨 

Wordle 292 6/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",phew wordle,False,phew wordle 
1.512263648332374e+18,2022-04-08 02:58:44+00:00,['1512263648332374017'],"“Two years after the coronavirus became the focus of all of my coverage as a science reporter for The Times (and all of my thoughts every waking hour), it happened: I tested positive for the virus.”
 ~ via @NYTimes ⁦@apoorva_nyc⁩  https://t.co/oBOMMlx3dY",two year coronavirus became focus coverage science reporter time thought every waking hour happened tested positive virus via,False,year coronavirus coverage science reporter time hour virus 
1.5121940899110052e+18,2022-04-07 22:22:20+00:00,['1512194089911005192'],Andre Leon Talley: ‘The Past Is Always in the Present’ — Jim Carroll's Blog https://t.co/nBgcE4b7qS,andre leon talley past always present jim carroll's blog,False,andre leon talley past jim carroll blog 
1.5121221813036032e+18,2022-04-07 17:36:36+00:00,['1512122181303603204'],Montclair proposes 'one-of-a-kind' law to slow the alarming decline of pollinator insects https://t.co/fwRwq6g3WO via @northjersey,montclair proposes 'oneofakind' law slow alarming decline pollinator insect via,False,montclair law decline pollinator 
1.5117286314286162e+18,2022-04-06 15:32:46+00:00,['1511728631428616200'],"DYK?

As long as your canned food doesn't have any dents or swelling - most are safe to eat after the use-by date.

 https://t.co/xSSqHg4jR4 via @VerifyThis",dyk long canned food dent swelling safe eat useby date via,False,dyk food dent eat date 
1.5113693855999836e+18,2022-04-05 15:45:16+00:00,['1511369385599983627'],FTC Takes Action Against Multistate Auto Dealer Napleton for Sneaking Illegal Junk Fees onto Bills and Discriminating Against Black Consumers https://t.co/juh3tGcWul,ftc take action multistate auto dealer napleton sneaking illegal junk fee onto bill discriminating black consumer,False,action auto dealer junk fee bill consumer 
1.511362400116777e+18,2022-04-05 15:17:30+00:00,['1511362400116776964'],"""Just weeks before a new law takes effect requiring most employers to post salary ranges in help wanted ads, City Council members are moving to postpone it — and make changes that would “gut” the measure’s aim to promote equal pay."" https://t.co/J5a3uiYQI0 via @THECITYNY",week new law take effect requiring employer post salary range help wanted city council member moving postpone make change would gut measure aim promote equal pay via,False,week law take effect employer post salary range help city council member change measure pay 
1.5113347056139182e+18,2022-04-05 13:27:27+00:00,['1511334705613918211'],"If you have health insurance the Affordable Insulin Now Act would cap your monthly co-pay for insulin at $35.  

If you’re uninsured, this bill wouldn’t do anything to help you. - via @VerifyThis @CaseyDeckerTV  

https://t.co/zSp2yEakaE",health insurance affordable insulin act would cap monthly copay insulin youre uninsured bill wouldnt anything help via,False,health insurance insulin act copay insulin youre bill anything help 
1.5186723304693924e+18,2022-04-25 19:24:33+00:00,['1518672330469392384'],I’m at a lost for words 😭 https://t.co/9t2N9JdnL7,lost word,False,word 
1.5186699956136018e+18,2022-04-25 19:15:17+00:00,['1518669995613601793'],"Twitter, it’s been fun. See ya. https://t.co/sWxEF6FGK4",twitter fun see,False,twitter fun 
1.5185889491402793e+18,2022-04-25 13:53:14+00:00,['1518588949140279296'],"""It’s rare in the U.S. for a woman to be executed. Women have accounted for only 3.6% of the more than 16,000 confirmed executions in the U.S. dating back to the colonial period in the 1600s.""

https://t.co/CaD76eyWrz",rare woman executed woman accounted confirmed execution dating back colonial period,False,woman woman execution period 
1.518588340962005e+18,2022-04-25 13:50:49+00:00,['1518588340962004993'],"For years, Bremerton High School coach Joseph Kennedy would kneel at the center of the field after games and lead students in prayer. 

The school district asked him to stop. 

SCOTUS will tackle the dispute between public school officials and Kennedy.

https://t.co/Za6FNVG5jd",year bremerton high school coach joseph kennedy would kneel center field game lead student prayer school district asked stop scotus tackle dispute public school official kennedy,False,year bremerton school coach joseph kennedy field game student school district scotus school official kennedy 
1.5185862278548767e+18,2022-04-25 13:42:25+00:00,['1518586227854876673'],"ICYMI: Emmanuel Macron won a second term, the first French president to do so in a generation.

https://t.co/bjWjSiV23c",icymi emmanuel macron second term first french president generation,False,icymi emmanuel macron term president generation 
1.5185855971069993e+18,2022-04-25 13:39:54+00:00,['1518585597106999297'],"Twitter bans ads that contradict science on climate change
https://t.co/R8d6CVPWpe",twitter ban contradict science climate change,False,twitter ban contradict science climate change 
1.5185804209081303e+18,2022-04-25 13:19:20+00:00,['1518580420908130304'],"""Musk has said he wants to buy Twitter because he doesn’t feel it’s living up to its potential as a platform for free speech.""

https://t.co/3KMvbFqRW5",musk said want buy twitter doesnt feel living potential platform free speech,False,buy twitter doesnt feel platform speech 
1.518580089167954e+18,2022-04-25 13:18:01+00:00,['1518580089167953923'],"Twitter’s board is negotiating with CEO Elon Musk over his bid to buy the social media platform and a deal could be announced as early as Monday, according to media reports. 
https://t.co/3KMvbFqRW5",twitter board negotiating ceo elon musk bid buy social medium platform deal could announced early monday according medium report,False,board ceo elon musk bid medium platform deal monday report 
1.5184208183841055e+18,2022-04-25 02:45:08+00:00,['1518420818384105475'],"Today I was thinking about my Jamaican heritage and the food I grew up on. 

Salt Fish Fritters is a childhood favorite of mine 🤗🇯🇲🤗🇯🇲🤗🇯🇲 https://t.co/so0q8Z6dBC",today thinking jamaican heritage food grew salt fish fritter childhood favorite mine,False,today heritage food fritter childhood favorite mine 
1.5175971679507003e+18,2022-04-22 20:12:15+00:00,['1517597167950700544'],House Republicans ask Twitter board to retain records tied to Musk offer https://t.co/YCjGjsc6RG,house republican ask twitter board retain record tied musk offer,False,house ask twitter board retain record musk offer 
1.5175631995576197e+18,2022-04-22 17:57:16+00:00,['1517563199557619716'],Yes. My children are still on my family plan...and I'm ok with that. https://t.co/fvhEo8ULtA via @WSJ,yes child still family planand i'm via,False,child family planand i 
1.51754178901991e+18,2022-04-22 16:32:11+00:00,['1517541789019910146'],"Today I learned about Paul Harvey. 

 https://t.co/zomdZWvtg4 via @YouTube",today learned paul harvey via,False,today harvey 
1.5175113587571876e+18,2022-04-22 14:31:16+00:00,['1517511358757187585'],This one is gonna be good! https://t.co/qcQ0NGTR3m,one gonna good,False,gon 
1.517195441795965e+18,2022-04-21 17:35:56+00:00,['1517195441795964928'],😳 That was quick 😳 https://t.co/7L4vlCHsxi,quick,False,quick 
1.5171187021724877e+18,2022-04-21 12:30:59+00:00,['1517118702172487681'],Justice Ruth Bader Ginsburg’s Personal Mementos Up for Auction - The New York Times https://t.co/qovlLODY5a,justice ruth bader ginsburgs personal memento auction new york time,False,justice ruth bader memento auction york time 
1.5171160312270277e+18,2022-04-21 12:20:23+00:00,['1517116031227027458'],“Herrrrrrre’s Johnny!” https://t.co/e5C5P8Gt6Y https://t.co/gY576Z5D3A,herrrrrrres johnny,False,
1.5168983340610765e+18,2022-04-20 21:55:20+00:00,['1516898334061076481'],Tony Awards Producers Warn Potential Slappers: You Will Be Removed – via ⁦@DEADLINE⁩  https://t.co/XVcKcF3GU9,tony award producer warn potential slapper removed via,False,award producer slapper 
1.5168891084796273e+18,2022-04-20 21:18:40+00:00,['1516889108479627266'],"Hmmm. Another social-media app for people to try. 

""Thanks to its spontaneity and fleeting images, the new social-media app BeReal is catching on with college students."" https://t.co/0thturEcBw via @WSJ",hmmm another socialmedia app people try thanks spontaneity fleeting image new socialmedia app bereal catching college student via,False,hmmm socialmedia app spontaneity image app bereal college student 
1.5168070821750497e+18,2022-04-20 15:52:43+00:00,['1516807082175049729'],"Netflix’s customer base fell by 200,000 subscribers during the January-March quarter... The drop stemmed in part from Netflix’s decision to withdraw from Russia to protest the war against Ukraine, resulting in a loss of 700,000 subscribers. https://t.co/5xgHQMxTbO",netflixs customer base fell subscriber januarymarch quarter drop stemmed part netflixs decision withdraw russia protest war ukraine resulting loss subscriber,False,customer base quarter drop part netflixs decision withdraw russia war loss subscriber 
1.516804060631941e+18,2022-04-20 15:40:43+00:00,['1516804060631941130'],"Award-winning journalists, researchers and Birds Aren’t Real founder to headline the world’s largest fact-checking summit https://t.co/4HRl5hs2hQ",awardwinning journalist researcher bird arent real founder headline world largest factchecking summit,False,journalist researcher bird founder headline world summit 
1.5167978456046387e+18,2022-04-20 15:16:01+00:00,['1516797845604638722'],"Department of Education announces actions to fix longstanding failures in the Student Loan Programs
Additional steps help at least 3.6 million borrowers move closer to debt forgiveness, 40,000 borrowers to receive immediate forgiveness

https://t.co/Ou0AiSwxcQ",department education announces action fix longstanding failure student loan program additional step help least million borrower move closer debt forgiveness borrower receive immediate forgiveness,False,department education action failure student loan program step help move debt forgiveness borrower immediate forgiveness 
1.5167861495782195e+18,2022-04-20 14:29:33+00:00,['1516786149578219524'],Jim Crutchfield Named Editor-in-Chief of The Marshall Project’s First Local News Team in Cleveland https://t.co/22QLtSY5XQ via @MarshallProj,jim crutchfield named editorinchief marshall project first local news team cleveland via,False,jim crutchfield marshall project news team cleveland 
1.5167849454437908e+18,2022-04-20 14:24:46+00:00,['1516784945443790854'],"This morning during my commute, a human being sitting across from me coughed several times, without covering their mouth. 
They were not wearing a mask. 
Panic and anxiety set in. 
Then I remembered I was wearing a tightly sealed N95 mask. 
https://t.co/v8zreeN1Up",morning commute human sitting across coughed several time without covering mouth wearing mask panic anxiety set remembered wearing tightly sealed mask,False,morning commute human time mouth mask anxiety mask 
1.5167302302028964e+18,2022-04-20 10:47:21+00:00,['1516730230202896387'],Suicide Call Centers to Get $105 Million Ahead of New Hotline https://t.co/zsIJ6NIoiR,suicide call center get million ahead new hotline,False,call center hotline 
1.5166117861030052e+18,2022-04-20 02:56:41+00:00,['1516611786103005191'],Brittney Griner Russia Arrest Leaves WNBA Stars With Overseas Dilemma https://t.co/CpR2emY3US,brittney griner russia arrest leaf wnba star overseas dilemma,False,brittney griner russia arrest leaf star dilemma 
1.516591439500743e+18,2022-04-20 01:35:50+00:00,['1516591439500742658'],"Most Broadway theaters decided to stop checking the vaccination status of ticket holders after April 30, but all will continue to require that audience members wear masks inside theaters through at least May 31. via @NYTimes https://t.co/8IU7PT2hjo",broadway theater decided stop checking vaccination status ticket holder april continue require audience member wear mask inside theater least may via,False,theater checking vaccination status ticket holder april audience member mask theater least 
1.5165910577981522e+18,2022-04-20 01:34:19+00:00,['1516591057798152207'],Such a sad story. via @NYTimes https://t.co/YOaVfkp5Iq,sad story via,True,story 
1.5165899759108997e+18,2022-04-20 01:30:01+00:00,['1516589975910899715'],"DJ Kay Slay, who served as a crucial bridge between hip-hop generations, died on Sunday in New York. He was 55.
  via @NYTimes https://t.co/De8Dob6qG2",kay slay served crucial bridge hiphop generation died sunday new york via,False,kay slay bridge hiphop generation york 
1.5165894041686344e+18,2022-04-20 01:27:45+00:00,['1516589404168634369'],"“the schizophrenic man accused of shoving a woman in front of a subway train in January, will be sent to a locked psychiatric facility indefinitely, after prosecutors agreed Tuesday not to contest a finding that he is unfit to stand trial.” via @NYTimes https://t.co/c3RhtwPBQ2",schizophrenic man accused shoving woman front subway train january sent locked psychiatric facility indefinitely prosecutor agreed tuesday contest finding unfit stand trial via,False,man woman sent facility prosecutor contest trial 
1.5165889955595346e+18,2022-04-20 01:26:08+00:00,['1516588995559534597'],"“Chaos at Rikers Could Lead to Federal Court Control,” via @NYTimes https://t.co/SLwYGU8OSN",chaos rikers could lead federal court control via,False,chaos court control 
1.5165883861061878e+18,2022-04-20 01:23:42+00:00,['1516588386106187782'],"If you ever come across #PutInATicket on TikTok, this article 
  via @NYTimes explains why. https://t.co/Mv2pQq0BKT",ever come across tiktok article via explains,False,article 
1.5165859758828585e+18,2022-04-20 01:14:08+00:00,['1516585975882858502'],Text spam is on the rise. The latest version involves scammers sending messages to you seemingly from your own phone number. Here’s what to do.  via @NYTimes https://t.co/2ujCXSJaYH,text spam rise latest version involves scammer sending message seemingly phone number via,False,text spam rise version message phone number 
1.5165839895654318e+18,2022-04-20 01:06:14+00:00,['1516583989565431819'],Get your squat on… via @NYTimes https://t.co/7x7GTAhyDO,get squat via,True,
1.516583536136192e+18,2022-04-20 01:04:26+00:00,['1516583536136192002'],"On social media, there are complaints that “tipping culture has gotten out of control,” with consumers venting about being asked to leave a little extra in places they never did before. ~  via @NYTimes https://t.co/pXLHcgE3Hd",social medium complaint tipping culture gotten control consumer venting asked leave little extra place never via,False,medium complaint culture consumer venting place 
1.5165830702829568e+18,2022-04-20 01:02:35+00:00,['1516583070282956802'],"Joe Kahn, the next executive editor of The New York Times, has had a steady rise in journalism. It began with a decision to turn his focus to China. ~  via @NYTimes https://t.co/Iu2N63NXjn",joe kahn next executive editor new york time steady rise journalism began decision turn focus china via,False,joe executive editor york time rise journalism decision turn china 
1.5165780555396014e+18,2022-04-20 00:42:39+00:00,['1516578055539601409'],Keisha Lance Bottoms says Capital Grille turned her away over her leggings - The Washington Post https://t.co/aWs0oe4C5V,keisha lance bottom say capital grille turned away legging washington post,False,keisha lance capital grille washington post 
1.5165304709006664e+18,2022-04-19 21:33:34+00:00,['1516530470900666373'],"John Kahn, currently the No. 2-ranking editor at The Times, to succeed Dean Baquet, whose eight-year tenure is expected to conclude in June.

https://t.co/W5p9x86BzY",john kahn currently ranking editor time succeed dean baquet whose eightyear tenure expected conclude june,False,john editor time baquet tenure conclude june 
1.5165249015024394e+18,2022-04-19 21:11:26+00:00,['1516524901502439431'],Travel Agents - aka Travel Advisors - are not extinct.  https://t.co/Aj41mHf6Ud,travel agent aka travel advisor extinct,True,travel agent travel advisor extinct 
1.5164909974919782e+18,2022-04-19 18:56:43+00:00,['1516490997491978241'],"Johnny Depp is trending on my TikTok time line and I wondered, “Why is Depp in court? Did I miss something?” 

After I consulted Google, I learned Depp is trying to clear his name. 

Amber Heard vs Johnny Depp - CNN https://t.co/U1pY4sjU6Q",johnny depp trending tiktok time line wondered depp court miss something consulted google learned depp trying clear name amber heard johnny depp cnn,False,johnny depp time line court something google name cnn 
1.516469997861806e+18,2022-04-19 17:33:16+00:00,['1516469997861806094'],"""U.S. officials have spotted nine cases in Alabama in children aged 1 to 6. ... Public health officials ruled out any links to COVID-19 vaccines, saying none of the affected children was vaccinated."" https://t.co/7fsyXU9NYb",official spotted nine case alabama child aged public health official ruled link covid vaccine saying none affected child vaccinated,False,official case health official link covid vaccine none child 
1.5164693774696694e+18,2022-04-19 17:30:48+00:00,['1516469377469669382'],"I will always be a fan. 

https://t.co/UxL1ZBzr77",always fan,True,fan 
1.5164689523895337e+18,2022-04-19 17:29:07+00:00,['1516468952389533704'],"""Sensors on a Florida amusement park ride had been adjusted manually to double the size of the opening for restraints on two seats, resulting in a 14-year-old boy not being properly secured before he slipped out and fell to his death""  https://t.co/gFgfbAmt2B",sensor florida amusement park ride adjusted manually double size opening restraint two seat resulting yearold boy properly secured slipped fell death,False,sensor florida amusement park ride size restraint seat boy death 
1.516458015330906e+18,2022-04-19 16:45:39+00:00,['1516458015330906124'],"""In addition to doubts about whether Twitter is worth the $54.20 a share that Musk offered on Thursday, sources said some investors appear skittish over his pattern of unpredictable behavior and taste for controversy."" https://t.co/k9NBu4L61F",addition doubt whether twitter worth share musk offered thursday source said investor appear skittish pattern unpredictable behavior taste controversy,False,addition doubt twitter share musk source investor pattern taste controversy 
1.516456585979396e+18,2022-04-19 16:39:59+00:00,['1516456585979396098'],Why nurses from abroad are in high demand in North Dakota and across the U.S. https://t.co/DiR8Vulvyd,nurse abroad high demand north dakota across,False,nurse demand 
1.5164317048142438e+18,2022-04-19 15:01:07+00:00,['1516431704814243840'],"Hard to process the Oklahoma City Bombing happened 27 years ago. 💔

https://t.co/xWYalzRdmk",hard process oklahoma city bombing happened year ago,False,process city bombing year 
1.5161749177960858e+18,2022-04-18 22:00:44+00:00,['1516174917796085763'],Brittney Griner’s Months-Long Detainment in Russia ‘Because of a Gender Issue’ Says WNBA Players Union President https://t.co/06TvovmqTL,brittney griners monthslong detainment russia gender issue say wnba player union president,False,brittney russia gender issue player union president 
1.5161733556443013e+18,2022-04-18 21:54:31+00:00,['1516173355644301324'],"NYC Mayor Eric Adams won’t commit to releasing his tax returns, breaching decades of custom - POLITICO https://t.co/5hwGLpPSMw",nyc mayor eric adam wont commit releasing tax return breaching decade custom politico,False,mayor adam wont commit tax return decade custom politico 
1.5161614181560238e+18,2022-04-18 21:07:05+00:00,['1516161418156023817'],"“Why do some people never get COVID while others get it several times, even if vaccinated?” by @sfchronicle https://t.co/0wNfxicOzV",people never get covid others get several time even vaccinated,False,time 
1.5161573573986263e+18,2022-04-18 20:50:57+00:00,['1516157357398626314'],José Andrés' Ukraine charity kitchen destroyed https://t.co/wT4ce69SJw via @CNNTravel,jos andrs' ukraine charity kitchen destroyed via,False,jos andrs charity kitchen 
1.5161533050046628e+18,2022-04-18 20:34:51+00:00,['1516153305004662796'],"""...some fear an outright ban on third-party processed seafood could lead to job losses in the U.S. and add to inflation, already the highest in decades.""  https://t.co/PU9NeR96Oo",fear outright ban thirdparty processed seafood could lead job loss add inflation already highest decade,False,fear thirdparty seafood job loss inflation decade 
1.5161501438038712e+18,2022-04-18 20:22:17+00:00,['1516150143803871237'],@DrCherylT Good to know. Looks like I'm going to have to reconsider. https://t.co/jKi0aFEUqJ,good know look like i'm going reconsider,False,i reconsider 
1.5161005488938437e+18,2022-04-18 17:05:13+00:00,['1516100548893843457'],'...leaders need to be clear in communicating the purpose of returning to the office and exactly what the in-office time is for.' https://t.co/oBIpXU4YoR,'leaders need clear communicating purpose returning office exactly inoffice time for',False,office time 
1.5160531356089262e+18,2022-04-18 13:56:49+00:00,['1516053135608926213'],"Magnetic induction vs gas - As a home chef, I'm torn. 🧐 https://t.co/Pa4acKeDRB",magnetic induction gas home chef i'm torn,False,induction gas home chef i 
1.5157904374366044e+18,2022-04-17 20:32:56+00:00,['1515790437436604419'],Greece To Lift All Covid Travel Restrictions This Summer - Travel Noire https://t.co/l9mPXlcnb8,greece lift covid travel restriction summer travel noire,False,greece lift travel restriction summer travel noire 
1.5157902270502707e+18,2022-04-17 20:32:06+00:00,['1515790227050270722'],Airbnb Cleaning Fees On The Rise. Why Is This Happening? - via ⁦@TravelNoire⁩  https://t.co/Io1ikZHkbZ,airbnb cleaning fee rise happening via,False,airbnb fee rise 
1.5157878624107274e+18,2022-04-17 20:22:43+00:00,['1515787862410727425'],Dirty Silverware And Mold: Pittsburgh Marriott Faces Violations After 200+ People Get Sick - via ⁦@TravelNoire⁩  https://t.co/gJYZ28UxK2,dirty silverware mold pittsburgh marriott face violation people get sick via,False,dirty silverware pittsburgh marriott face violation 
1.5150076341009572e+18,2022-04-15 16:42:22+00:00,['1515007634100957189'],"My only question is, 'why is it taking so long to get Brittney Griner home?' https://t.co/0iUb8rJSLj",question 'why taking long get brittney griner home',False,question get brittney griner home 
1.5150063125260124e+18,2022-04-15 16:37:07+00:00,['1515006312526012422'],What Brittney Griner's detention in Russia tells us about basketball's gender pay gap https://t.co/wZskJL99zg,brittney griner's detention russia tell basketball's gender pay gap,False,brittney griner detention russia basketball gender pay gap 
1.5147379476350648e+18,2022-04-14 22:50:43+00:00,['1514737947635064840'],Musk says U.S. SEC '____ ' forced settlement over Tesla tweets | Reuters https://t.co/VITL1iZKkG,musk say sec forced settlement tesla tweet reuters,False,settlement tesla tweet 
1.5147369233944248e+18,2022-04-14 22:46:39+00:00,['1514736923394424840'],"FDA Authorizes First COVID-19 Diagnostic Test Using Breath Samples

Test provides results in less than three minutes
 | FDA https://t.co/pvkF5IhwqN",fda authorizes first covid diagnostic test using breath sample test provides result three minute fda,False,fda test breath test minute fda 
1.5147366724323492e+18,2022-04-14 22:45:39+00:00,['1514736672432349195'],Heartbreaking news https://t.co/04k3xJFPvV,heartbreaking news,False,news 
1.5142819739714028e+18,2022-04-13 16:38:51+00:00,['1514281973971402769'],"Abbott recalled powdered formula manufactured at a Michigan plant after several babies fell ill with bacterial infections. The recall exacerbated formula inventory troubles due to supply chain snarls and ingredient shortages brought on by the pandemic.
https://t.co/qlOfVVDDVf",abbott recalled powdered formula manufactured michigan plant several baby fell ill bacterial infection recall exacerbated formula inventory trouble due supply chain snarl ingredient shortage brought pandemic,False,abbott formula plant baby infection recall inventory trouble supply chain ingredient shortage 
1.5142796819896975e+18,2022-04-13 16:29:44+00:00,['1514279681989697549'],"The Centers for Disease Control and Prevention said it was extending the travel mask requirement to May 3 to allow more time to study the BA.2 omicron subvariant.

 https://t.co/qZJG3F2MOX",center disease control prevention said extending travel mask requirement may allow time study omicron subvariant,False,center disease control prevention travel requirement time study omicron subvariant 
1.5142186329555354e+18,2022-04-13 12:27:09+00:00,['1514218632955535360'],"“D.C. celebrates Emancipation Day every year on April 16, which commemorates the 1862 act that abolished slavery in D.C. and freed 3,000 slaves.”

 | WTOP News https://t.co/Be84cG7gvu",celebrates emancipation day every year april commemorates act abolished slavery freed slave wtop news,False,day year april slavery freed news 
1.5142178961255424e+18,2022-04-13 12:24:13+00:00,['1514217896125542405'],"Doctors at Children’s National and hospitals getting money from the NIH are studying the long-term effects of COVID-19 on children. The goal is to evaluate the impact on children’s overall health, development, both physically and mentally ⁦@NewsHour⁩ https://t.co/MLwEKzFlzF",doctor childrens national hospital getting money nih studying longterm effect covid child goal evaluate impact childrens overall health development physically mentally,False,doctor hospital money effect covid child goal impact health development 
1.5140605636257505e+18,2022-04-13 01:59:02+00:00,['1514060563625750536'],"This was a tough one 😮‍💨

Wordle 297 6/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟨🟨⬛⬛
⬛🟩🟨🟩🟨
⬛🟩🟨🟩🟩
🟩🟩🟩🟩🟩",tough one wordle,False,wordle 
1.513641768050479e+18,2022-04-11 22:14:54+00:00,['1513641768050479106'],Today I learned A LOT! https://t.co/9dvHdt74C2,today learned lot,False,today lot 
1.513180318576132e+18,2022-04-10 15:41:16+00:00,['1513180318576132096'],"“…if you take a look at some journalists what they tweet, the importance of what they tweet — you’ve got to ask yourself: If your role is to find out important facts and tell them to the world, is that the way you want to spend your day?” - executive editor Dean Baquet https://t.co/NWoEQcuORg",take look journalist tweet importance tweet youve got ask role find important fact tell world way want spend day executive editor dean baquet,False,look journalist tweet importance tweet youve role fact world way day executive editor baquet 
1.5131800162758203e+18,2022-04-10 15:40:04+00:00,['1513180016275820544'],The New York Times would really like its reporters to stop scrolling and get off Twitter (at least once in a while) https://t.co/bAKgLAFYck via @NiemanLab,new york time would really like reporter stop scrolling get twitter least via,False,york time reporter 
1.5124077930971873e+18,2022-04-08 12:31:31+00:00,['1512407793097187338'],"“CapCut, a video editing tool for TikTok and owned by ByteDance, held its place in the top downloads chart, following on from last quarter, which further underlines TikTok’s ongoing growth momentum.” 
 via ~ @socialmedia2day⁩  https://t.co/Todet6VfTi",capcut video editing tool tiktok owned bytedance held place top downloads chart following last quarter underline tiktoks ongoing growth momentum via,False,capcut video tool tiktok bytedance place quarter growth momentum 
1.5124064949391237e+18,2022-04-08 12:26:22+00:00,['1512406494939123714'],How Facial Recognition Is Being Used in the Ukraine War - The New York Times https://t.co/7zXvkq7S5H,facial recognition used ukraine war new york time,False,recognition war york time 
1.5122654616054866e+18,2022-04-08 03:05:57+00:00,['1512265461605486601'],"Phew 😮‍💨 

Wordle 292 6/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",phew wordle,False,phew wordle 
1.512263648332374e+18,2022-04-08 02:58:44+00:00,['1512263648332374017'],"“Two years after the coronavirus became the focus of all of my coverage as a science reporter for The Times (and all of my thoughts every waking hour), it happened: I tested positive for the virus.”
 ~ via @NYTimes ⁦@apoorva_nyc⁩  https://t.co/oBOMMlx3dY",two year coronavirus became focus coverage science reporter time thought every waking hour happened tested positive virus via,False,year coronavirus coverage science reporter time hour virus 
1.5121940899110052e+18,2022-04-07 22:22:20+00:00,['1512194089911005192'],Andre Leon Talley: ‘The Past Is Always in the Present’ — Jim Carroll's Blog https://t.co/nBgcE4b7qS,andre leon talley past always present jim carroll's blog,False,andre leon talley past jim carroll blog 
1.5121221813036032e+18,2022-04-07 17:36:36+00:00,['1512122181303603204'],Montclair proposes 'one-of-a-kind' law to slow the alarming decline of pollinator insects https://t.co/fwRwq6g3WO via @northjersey,montclair proposes 'oneofakind' law slow alarming decline pollinator insect via,False,montclair law decline pollinator 
1.5117286314286162e+18,2022-04-06 15:32:46+00:00,['1511728631428616200'],"DYK?

As long as your canned food doesn't have any dents or swelling - most are safe to eat after the use-by date.

 https://t.co/xSSqHg4jR4 via @VerifyThis",dyk long canned food dent swelling safe eat useby date via,False,dyk food dent eat date 
1.5113693855999836e+18,2022-04-05 15:45:16+00:00,['1511369385599983627'],FTC Takes Action Against Multistate Auto Dealer Napleton for Sneaking Illegal Junk Fees onto Bills and Discriminating Against Black Consumers https://t.co/juh3tGcWul,ftc take action multistate auto dealer napleton sneaking illegal junk fee onto bill discriminating black consumer,False,action auto dealer junk fee bill consumer 
1.511362400116777e+18,2022-04-05 15:17:30+00:00,['1511362400116776964'],"""Just weeks before a new law takes effect requiring most employers to post salary ranges in help wanted ads, City Council members are moving to postpone it — and make changes that would “gut” the measure’s aim to promote equal pay."" https://t.co/J5a3uiYQI0 via @THECITYNY",week new law take effect requiring employer post salary range help wanted city council member moving postpone make change would gut measure aim promote equal pay via,False,week law take effect employer post salary range help city council member change measure pay 
1.5113347056139182e+18,2022-04-05 13:27:27+00:00,['1511334705613918211'],"If you have health insurance the Affordable Insulin Now Act would cap your monthly co-pay for insulin at $35.  

If you’re uninsured, this bill wouldn’t do anything to help you. - via @VerifyThis @CaseyDeckerTV  

https://t.co/zSp2yEakaE",health insurance affordable insulin act would cap monthly copay insulin youre uninsured bill wouldnt anything help via,False,health insurance insulin act copay insulin youre bill anything help 
