,id,created_at,edit_history_tweet_ids,text
31,1.4773571727911567e+18,2022-01-01 19:12:52+00:00,['1477357172791156739'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
32,1.4741136068537467e+18,2021-12-23 20:24:06+00:00,['1474113606853746696'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
33,1.47197395746936e+18,2021-12-17 22:41:54+00:00,['1471973957469360129'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
34,1.470838339104387e+18,2021-12-14 19:29:21+00:00,['1470838339104387076'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
35,1.4622425618175222e+18,2021-11-21 02:12:48+00:00,['1462242561817522177'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
36,1.4608875522114191e+18,2021-11-17 08:28:29+00:00,['1460887552211419139'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRNxv
37,1.458226457801601e+18,2021-11-10 00:14:14+00:00,['1458226457801601025'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
38,1.4570775521667195e+18,2021-11-06 20:08:54+00:00,['1457077552166719494'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
39,1.4559978753227653e+18,2021-11-03 20:38:39+00:00,['1455997875322765315'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
40,1.4516099184993935e+18,2021-10-22 18:02:28+00:00,['1451609918499393541'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
41,1.4489784980817715e+18,2021-10-15 11:46:09+00:00,['1448978498081771529'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
42,1.4476910021442314e+18,2021-10-11 22:30:06+00:00,['1447691002144231424'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
43,1.4464552581426094e+18,2021-10-08 12:39:42+00:00,['1446455258142609415'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
44,1.4438511329971528e+18,2021-10-01 08:11:50+00:00,['1443851132997152768'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
45,1.438651619940442e+18,2021-09-16 23:50:49+00:00,['1438651619940442114'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
46,1.437507244325757e+18,2021-09-13 20:03:29+00:00,['1437507244325756933'],3 people followed me // automatically checked by https://t.co/C4nsvdRfHX
47,1.4364175508632904e+18,2021-09-10 19:53:26+00:00,['1436417550863290368'],3 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
48,1.4321477205721293e+18,2021-08-30 01:06:39+00:00,['1432147720572129280'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
49,1.4235873964619366e+18,2021-08-06 10:10:58+00:00,['1423587396461936643'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
50,1.4221282883701473e+18,2021-08-02 09:33:00+00:00,['1422128288370147328'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
51,1.419232721029804e+18,2021-07-25 09:47:03+00:00,['1419232721029804034'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
52,1.4177722488160993e+18,2021-07-21 09:03:39+00:00,['1417772248816099331'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
53,1.4163224902556877e+18,2021-07-17 09:02:50+00:00,['1416322490255687684'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
54,1.4149278137071903e+18,2021-07-13 12:40:53+00:00,['1414927813707190285'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
55,1.4116516269899323e+18,2021-07-04 11:42:29+00:00,['1411651626989932547'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
56,1.41061595872136e+18,2021-07-01 15:07:07+00:00,['1410615958721359890'],2 people followed me // automatically checked by https://t.co/C4nsvdzEjn
57,1.4094847397996667e+18,2021-06-28 12:12:03+00:00,['1409484739799666697'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
58,1.4084010090686095e+18,2021-06-25 12:25:42+00:00,['1408401009068609536'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
59,1.407318552600879e+18,2021-06-22 12:44:24+00:00,['1407318552600879108'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
60,1.4062772284182774e+18,2021-06-19 15:46:33+00:00,['1406277228418277380'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
61,1.4050917312935444e+18,2021-06-16 09:15:48+00:00,['1405091731293544451'],3 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
62,1.4037423345467433e+18,2021-06-12 15:53:47+00:00,['1403742334546743297'],2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
63,1.3994154419033088e+18,2021-05-31 17:20:15+00:00,['1399415441903308811'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
64,1.3978542885762376e+18,2021-05-27 09:56:47+00:00,['1397854288576237570'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
65,1.3964420329236767e+18,2021-05-23 12:24:59+00:00,['1396442032923676676'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
66,1.394977191105114e+18,2021-05-19 11:24:14+00:00,['1394977191105114117'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
67,1.3937610319404603e+18,2021-05-16 02:51:39+00:00,['1393761031940460545'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
68,1.392625374266278e+18,2021-05-12 23:38:57+00:00,['1392625374266277890'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
69,1.3904342174153523e+18,2021-05-06 22:32:05+00:00,['1390434217415352327'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
70,1.3882191251309896e+18,2021-04-30 19:50:05+00:00,['1388219125130989571'],3 people followed me // automatically checked by https://t.co/C4nsvdRfHX
71,1.3871253590370632e+18,2021-04-27 19:23:51+00:00,['1387125359037063170'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
72,1.3860840993460306e+18,2021-04-24 22:26:16+00:00,['1386084099346030595'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
73,1.3849694630706094e+18,2021-04-21 20:37:06+00:00,['1384969463070609415'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
74,1.3831703294182932e+18,2021-04-16 21:27:59+00:00,['1383170329418293248'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
75,1.3820320931868262e+18,2021-04-13 18:05:02+00:00,['1382032093186826242'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
76,1.3808676384155238e+18,2021-04-10 12:57:54+00:00,['1380867638415523846'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
77,1.37976460697813e+18,2021-04-07 11:54:51+00:00,['1379764606978129920'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
78,1.378668089840124e+18,2021-04-04 11:17:41+00:00,['1378668089840123907'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
79,1.376534331691311e+18,2021-03-29 13:58:54+00:00,['1376534331691311117'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
80,1.3755472996240548e+18,2021-03-26 20:36:47+00:00,['1375547299624054791'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
81,1.374321934066983e+18,2021-03-23 11:27:37+00:00,['1374321934066982913'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
82,1.3732518808271544e+18,2021-03-20 12:35:36+00:00,['1373251880827154434'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
83,1.3721934338346885e+18,2021-03-17 14:29:43+00:00,['1372193433834688521'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
84,1.371118958611415e+18,2021-03-14 15:20:08+00:00,['1371118958611415042'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
85,1.370022954134831e+18,2021-03-11 14:45:00+00:00,['1370022954134831106'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
86,1.3679321687653253e+18,2021-03-05 20:16:58+00:00,['1367932168765325312'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
87,1.3667825743502377e+18,2021-03-02 16:08:53+00:00,['1366782574350237697'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
88,1.365639745703993e+18,2021-02-27 12:27:42+00:00,['1365639745703993345'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
89,1.3634574434439905e+18,2021-02-21 11:56:00+00:00,['1363457443443990534'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
90,1.3623731827962348e+18,2021-02-18 12:07:33+00:00,['1362373182796234755'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
91,1.3601981007998812e+18,2021-02-12 12:04:33+00:00,['1360198100799881216'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
92,1.3591025740167496e+18,2021-02-09 11:31:19+00:00,['1359102574016749569'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
93,1.3548021604588134e+18,2021-01-28 14:43:00+00:00,['1354802160458813441'],one person followed me // automatically checked by https://t.co/C4nsvdzEjn
94,1.3537328545098752e+18,2021-01-25 15:53:58+00:00,['1353732854509875202'],3 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
95,1.3526766524976947e+18,2021-01-22 17:57:00+00:00,['1352676652497694722'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
96,1.3515369716345856e+18,2021-01-19 14:28:19+00:00,['1351536971634585605'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
97,1.3504852264520868e+18,2021-01-16 16:49:03+00:00,['1350485226452086787'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
98,1.349401783995654e+18,2021-01-13 17:03:50+00:00,['1349401783995654144'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
99,1.3472157140930314e+18,2021-01-07 16:17:10+00:00,['1347215714093031432'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
100,1.344991976807084e+18,2021-01-01 13:00:50+00:00,['1344991976807084032'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
101,1.3438978609081797e+18,2020-12-29 12:33:13+00:00,['1343897860908179459'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
102,1.33958112429781e+18,2020-12-17 14:40:02+00:00,['1339581124297809920'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
103,1.3385068114654904e+18,2020-12-14 15:31:06+00:00,['1338506811465490438'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
104,1.3374033279114977e+18,2020-12-11 14:26:15+00:00,['1337403327911497733'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
105,1.3352116903806362e+18,2020-12-05 13:17:28+00:00,['1335211690380636161'],3 people followed me // automatically checked by https://t.co/C4nsvdRfHX
106,1.334128764096295e+18,2020-12-02 13:34:18+00:00,['1334128764096294916'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
107,1.332005431783383e+18,2020-11-26 16:56:57+00:00,['1332005431783383042'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
108,1.3309217890867036e+18,2020-11-23 17:10:56+00:00,['1330921789086703623'],4 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
109,1.3298228756547625e+18,2020-11-20 16:24:15+00:00,['1329822875654762498'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
110,1.32868099898121e+18,2020-11-17 12:46:50+00:00,['1328680998981210112'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
111,1.3276331443889723e+18,2020-11-14 15:23:02+00:00,['1327633144388972549'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
112,1.3265276543386378e+18,2020-11-11 14:10:13+00:00,['1326527654338637825'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
113,1.3254610414054482e+18,2020-11-08 15:31:52+00:00,['1325461041405448193'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
114,1.3232419482039624e+18,2020-11-02 12:33:59+00:00,['1323241948203962370'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
115,1.3221539016432271e+18,2020-10-30 12:30:29+00:00,['1322153901643227151'],3 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
116,1.321081237931463e+18,2020-10-27 13:28:06+00:00,['1321081237931462660'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
117,1.3188833534336778e+18,2020-10-21 11:54:29+00:00,['1318883353433677824'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
118,1.3167175223271424e+18,2020-10-15 12:28:15+00:00,['1316717522327142403'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
119,1.3156668736278733e+18,2020-10-12 14:53:21+00:00,['1315666873627873280'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
120,1.3145863756525527e+18,2020-10-09 15:19:50+00:00,['1314586375652552705'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
121,1.3134798648681226e+18,2020-10-06 14:02:57+00:00,['1313479864868122627'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
122,1.3124052525666468e+18,2020-10-03 14:52:50+00:00,['1312405252566646784'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
123,1.3113076094132265e+18,2020-09-30 14:11:11+00:00,['1311307609413226504'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
124,1.3102349449674465e+18,2020-09-27 15:08:48+00:00,['1310234944967446528'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
125,1.3091595498747003e+18,2020-09-24 15:55:34+00:00,['1309159549874700295'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
126,1.3080817059626066e+18,2020-09-21 16:32:36+00:00,['1308081705962606593'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
127,1.3070628090003825e+18,2020-09-18 21:03:52+00:00,['1307062809000382464'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
128,1.3059517317848433e+18,2020-09-15 19:28:50+00:00,['1305951731784843269'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
129,1.3048458322781594e+18,2020-09-12 18:14:23+00:00,['1304845832278159361'],4 people followed me and 3 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
130,1.3026465554979553e+18,2020-09-06 16:35:15+00:00,['1302646555497955330'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
131,1.3015877275284644e+18,2020-09-03 18:27:51+00:00,['1301587727528464386'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
132,1.3005531501019464e+18,2020-08-31 21:56:48+00:00,['1300553150101946374'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
133,1.2982924100957225e+18,2020-08-25 16:13:26+00:00,['1298292410095722496'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
134,1.29721075732779e+18,2020-08-22 16:35:20+00:00,['1297210757327790080'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
135,1.2960954900822548e+18,2020-08-19 14:43:39+00:00,['1296095490082254848'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
136,1.295024855000191e+18,2020-08-16 15:49:20+00:00,['1295024855000190976'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
137,1.293926070799016e+18,2020-08-13 15:03:09+00:00,['1293926070799015937'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
138,1.291750719540822e+18,2020-08-07 14:59:05+00:00,['1291750719540822016'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
139,1.2892148152532132e+18,2020-07-31 15:02:19+00:00,['1289214815253213190'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
140,1.2881127158949317e+18,2020-07-28 14:02:58+00:00,['1288112715894931459'],one person followed me // automatically checked by https://t.co/C4nsvdzEjn
141,1.2848513031312876e+18,2020-07-19 14:03:16+00:00,['1284851303131287552'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
142,1.2837649932430868e+18,2020-07-16 14:06:40+00:00,['1283764993243086849'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
143,1.2826708710107382e+18,2020-07-13 13:39:01+00:00,['1282670871010738176'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
144,1.281593451948245e+18,2020-07-10 14:17:44+00:00,['1281593451948244992'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
145,1.2794167114318152e+18,2020-07-04 14:08:09+00:00,['1279416711431815168'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
146,1.276180722324308e+18,2020-06-25 15:49:29+00:00,['1276180722324307968'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
147,1.275072200739967e+18,2020-06-22 14:24:37+00:00,['1275072200739966978'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdzEjn
148,1.2739843399745126e+18,2020-06-19 14:21:50+00:00,['1273984339974512642'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
149,1.2728982994823086e+18,2020-06-16 14:26:18+00:00,['1272898299482308613'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
150,1.2718163427322634e+18,2020-06-13 14:46:59+00:00,['1271816342732263430'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
151,1.270726448828027e+18,2020-06-10 14:36:09+00:00,['1270726448828026880'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
152,1.2675406088155955e+18,2020-06-01 19:36:45+00:00,['1267540608815595521'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
153,1.266416100826325e+18,2020-05-29 17:08:21+00:00,['1266416100826324993'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
154,1.2642517927932396e+18,2020-05-23 17:48:10+00:00,['1264251792793239553'],one person followed me and 3 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
155,1.2631246234844692e+18,2020-05-20 15:09:12+00:00,['1263124623484469249'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
156,1.2620279268679762e+18,2020-05-17 14:31:19+00:00,['1262027926867976192'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
157,1.2598525315780813e+18,2020-05-11 14:27:05+00:00,['1259852531578081282'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
158,1.2587779276987845e+18,2020-05-08 15:16:59+00:00,['1258777927698784257'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
159,1.256614807295361e+18,2020-05-02 16:01:31+00:00,['1256614807295361026'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
160,1.2555486947929784e+18,2020-04-29 17:25:10+00:00,['1255548694792978436'],2 people followed me // automatically checked by https://t.co/C4nsvdRfHX
161,1.2545010606072013e+18,2020-04-26 20:02:15+00:00,['1254501060607201284'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
162,1.2535089518172938e+18,2020-04-24 02:19:57+00:00,['1253508951817293828'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
163,1.2523189900488622e+18,2020-04-20 19:31:28+00:00,['1252318990048862221'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
164,1.25125657232137e+18,2020-04-17 21:09:48+00:00,['1251256572321370112'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
165,1.2501321752588902e+18,2020-04-14 18:41:51+00:00,['1250132175258890245'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
166,1.2491264919522222e+18,2020-04-12 00:05:37+00:00,['1249126491952222209'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
167,1.246936496051032e+18,2020-04-05 23:03:22+00:00,['1246936496051032065'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
168,1.2458785199698452e+18,2020-04-03 00:59:21+00:00,['1245878519969845251'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
169,1.244795128952377e+18,2020-03-31 01:14:20+00:00,['1244795128952377347'],4 people followed me and 3 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
170,1.2434229020467446e+18,2020-03-27 06:21:36+00:00,['1243422902046744576'],one person followed me // automatically checked by https://t.co/C4nsvdzEjn
171,1.2422701259921408e+18,2020-03-24 02:00:52+00:00,['1242270125992140801'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
172,1.2411616573107446e+18,2020-03-21 00:36:13+00:00,['1241161657310744576'],one person followed me and 5 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
173,1.2399668558061158e+18,2020-03-17 17:28:30+00:00,['1239966855806115843'],3 people unfollowed me // automatically checked by https://t.co/C4nsvdzEjn
174,1.238886469059711e+18,2020-03-14 17:55:26+00:00,['1238886469059710976'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
175,1.2344958833429914e+18,2020-03-02 15:08:49+00:00,['1234495883342991360'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
176,1.2334232002284298e+18,2020-02-28 16:06:21+00:00,['1233423200228429824'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
177,1.227989062889476e+18,2020-02-13 16:13:02+00:00,['1227989062889476103'],one person followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
178,1.2258349253430272e+18,2020-02-07 17:33:15+00:00,['1225834925343027202'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
179,1.2247311895982162e+18,2020-02-04 16:27:24+00:00,['1224731189598216192'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
180,1.2236333210763717e+18,2020-02-01 15:44:52+00:00,['1223633321076371459'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
181,1.2225429452215951e+18,2020-01-29 15:32:06+00:00,['1222542945221595138'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
182,1.221462401062789e+18,2020-01-26 15:58:24+00:00,['1221462401062789120'],4 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
183,1.2181958584259707e+18,2020-01-17 15:38:20+00:00,['1218195858425970688'],one person unfollowed me // automatically checked by https://t.co/C4nsvdzEjn
184,1.2160300985429934e+18,2020-01-11 16:12:22+00:00,['1216030098542993408'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
185,1.2127404231579812e+18,2020-01-02 14:20:23+00:00,['1212740423157981184'],one person unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
186,1.2116756984668938e+18,2019-12-30 15:49:33+00:00,['1211675698466893825'],one person followed me and 2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
187,1.2105525492894638e+18,2019-12-27 13:26:33+00:00,['1210552549289463809'],2 people unfollowed me // automatically checked by https://t.co/C4nsvdRfHX
188,1.209468754071044e+18,2019-12-24 13:39:56+00:00,['1209468754071044096'],one person followed me // automatically checked by https://t.co/C4nsvdRfHX
